"Country","Continent","Rank","Title","Artists","Album","Explicit","Duration","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","type","id","uri","track_href","analysis_url","duration_ms","time_signature","genre","Unnamed..0","title"
"Switzerland","Europe",41,"WHATS POPPIN","Jack Harlow","Sweet Action",1,"2:19",0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,"audio_features","1jaTQ3nqY3oAAYyCTbIvnM","spotify:track:1jaTQ3nqY3oAAYyCTbIvnM","https://api.spotify.com/v1/tracks/1jaTQ3nqY3oAAYyCTbIvnM","https://api.spotify.com/v1/audio-analysis/1jaTQ3nqY3oAAYyCTbIvnM",139741,4,"Hiphop",NA,""
"Switzerland","Europe",45,"goosebumps","Travis Scott","Birds In The Trap Sing McKnight",1,"4:03",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features","6gBFPUFcJLzWGx4lenP6h2","spotify:track:6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2",243837,4,"Rap",NA,""
"Switzerland","Europe",45,"goosebumps","Travis Scott","Birds In The Trap Sing McKnight",1,"4:03",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,"audio_features","6gBFPUFcJLzWGx4lenP6h2","spotify:track:6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/tracks/6gBFPUFcJLzWGx4lenP6h2","https://api.spotify.com/v1/audio-analysis/6gBFPUFcJLzWGx4lenP6h2",243837,4,"Hiphop",NA,""
"Switzerland","Europe",46,"Say So","Doja Cat","Hot Pink",1,"3:57",0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,"audio_features","3Dv1eDb0MEgF93GpLXlucZ","spotify:track:3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ",237893,4,"Pop",NA,""
"Taiwan","Asia",1,"Rain On Me (with Ariana Grande)","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)",0,"3:02",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,"audio_features","24ySl2hOPGCDcxBxFIqWBu","spotify:track:24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu",182200,4,"Pop",NA,""
"Taiwan","Asia",5,"Without You","高爾宣 OSN","#osnrap",0,"2:55",0.508,0.895,0,-2.091,0,0.0787,0.105,0,0.17,0.18,203.968,"audio_features","3DL1U6Bc9Y6VUPSiugHlTg","spotify:track:3DL1U6Bc9Y6VUPSiugHlTg","https://api.spotify.com/v1/tracks/3DL1U6Bc9Y6VUPSiugHlTg","https://api.spotify.com/v1/audio-analysis/3DL1U6Bc9Y6VUPSiugHlTg",251771,4,"Dark Trap",NA,""
"Taiwan","Asia",5,"Without You","高爾宣 OSN","#osnrap",0,"2:55",0.415,0.816,3,-3.831,1,0.0333,0.0299,2.09e-05,0.129,0.264,136.017,"audio_features","4xNfsvj9mOVnMTvHZZ8HNk","spotify:track:4xNfsvj9mOVnMTvHZZ8HNk","https://api.spotify.com/v1/tracks/4xNfsvj9mOVnMTvHZZ8HNk","https://api.spotify.com/v1/audio-analysis/4xNfsvj9mOVnMTvHZZ8HNk",232267,4,"Emo",NA,""
"Taiwan","Asia",9,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"RnB",NA,""
"Taiwan","Asia",9,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"Pop",NA,""
"Taiwan","Asia",10,"Be Kind (with Halsey)","Marshmello, Halsey","Be Kind (with Halsey)",0,"2:52",0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,187.99,"audio_features","3Z8FwOEN59mRMxDCtb8N0A","spotify:track:3Z8FwOEN59mRMxDCtb8N0A","https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A","https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A",172762,4,"Pop",NA,""
"Taiwan","Asia",15,"Don't Start Now","Dua Lipa","Future Nostalgia",0,"3:03",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"audio_features","6WrI0LAC5M1Rw2MnX2ZvEg","spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg",183290,4,"Pop",NA,""
"Taiwan","Asia",18,"Break My Heart","Dua Lipa","Future Nostalgia",0,"3:41",0.73,0.729,4,-3.434,0,0.0883,0.167,1.39e-06,0.349,0.467,113.013,"audio_features","017PF4Q3l4DBUiWoXk4OWT","spotify:track:017PF4Q3l4DBUiWoXk4OWT","https://api.spotify.com/v1/tracks/017PF4Q3l4DBUiWoXk4OWT","https://api.spotify.com/v1/audio-analysis/017PF4Q3l4DBUiWoXk4OWT",221820,4,"Pop",NA,""
"Taiwan","Asia",23,"Señorita","Shawn Mendes, Camila Cabello","Shawn Mendes (Deluxe)",0,"3:10",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,"audio_features","0TK2YIli7K1leLovkQiNik","spotify:track:0TK2YIli7K1leLovkQiNik","https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik","https://api.spotify.com/v1/audio-analysis/0TK2YIli7K1leLovkQiNik",190960,4,"Pop",NA,""
"Taiwan","Asia",27,"Blinding Lights","The Weeknd","After Hours",0,"3:20",0.518,0.727,1,-5.947,1,0.0557,0.00153,0.000152,0.0882,0.342,170.962,"audio_features","5Sg09MvHqNWPWsYeuY2toY","spotify:track:5Sg09MvHqNWPWsYeuY2toY","https://api.spotify.com/v1/tracks/5Sg09MvHqNWPWsYeuY2toY","https://api.spotify.com/v1/audio-analysis/5Sg09MvHqNWPWsYeuY2toY",200046,4,"RnB",NA,""
"Taiwan","Asia",27,"Blinding Lights","The Weeknd","After Hours",0,"3:20",0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,"audio_features","0sf12qNH5qcw8qpgymFOqD","spotify:track:0sf12qNH5qcw8qpgymFOqD","https://api.spotify.com/v1/tracks/0sf12qNH5qcw8qpgymFOqD","https://api.spotify.com/v1/audio-analysis/0sf12qNH5qcw8qpgymFOqD",201573,4,"Pop",NA,""
"Taiwan","Asia",28,"Memories","Maroon 5","Memories",0,"3:09",0.672,0.803,0,-7.692,1,0.0398,0.0431,0.667,0.0882,0.103,123.009,"audio_features","6XQnQ10U52xkXkWZda7CAo","spotify:track:6XQnQ10U52xkXkWZda7CAo","https://api.spotify.com/v1/tracks/6XQnQ10U52xkXkWZda7CAo","https://api.spotify.com/v1/audio-analysis/6XQnQ10U52xkXkWZda7CAo",220020,4,"Dark Trap",NA,""
"Taiwan","Asia",28,"Memories","Maroon 5","Memories",0,"3:09",0.553,0.947,9,-3.475,0,0.0439,6.01e-05,0.671,0.0631,0.215,149.99,"audio_features","6CDnm5YhwMS7VHXiOTmAfs","spotify:track:6CDnm5YhwMS7VHXiOTmAfs","https://api.spotify.com/v1/tracks/6CDnm5YhwMS7VHXiOTmAfs","https://api.spotify.com/v1/audio-analysis/6CDnm5YhwMS7VHXiOTmAfs",270400,4,"Dark Trap",NA,""
"Taiwan","Asia",28,"Memories","Maroon 5","Memories",0,"3:09",0.68,0.443,0,-10.149,1,0.244,0.726,5.33e-06,0.106,0.509,159.902,"audio_features","429JG3A0vIAPUMLwck61G3","spotify:track:429JG3A0vIAPUMLwck61G3","https://api.spotify.com/v1/tracks/429JG3A0vIAPUMLwck61G3","https://api.spotify.com/v1/audio-analysis/429JG3A0vIAPUMLwck61G3",192000,4,"Underground Rap",NA,""
"Taiwan","Asia",28,"Memories","Maroon 5","Memories",0,"3:09",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,182.038,"audio_features","2b8fOow8UzyDFAE27YhOZM","spotify:track:2b8fOow8UzyDFAE27YhOZM","https://api.spotify.com/v1/tracks/2b8fOow8UzyDFAE27YhOZM","https://api.spotify.com/v1/audio-analysis/2b8fOow8UzyDFAE27YhOZM",189486,4,"Pop",NA,""
"Taiwan","Asia",30,"ROCKSTAR (feat. Roddy Ricch)","DaBaby, Roddy Ricch","BLAME IT ON BABY",1,"3:01",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,179.954,"audio_features","7ytR5pFWmSjzHJIeQkgog4","spotify:track:7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4",181733,4,"Underground Rap",NA,""
"Taiwan","Asia",30,"ROCKSTAR (feat. Roddy Ricch)","DaBaby, Roddy Ricch","BLAME IT ON BABY",1,"3:01",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,89.977,"audio_features","7ytR5pFWmSjzHJIeQkgog4","spotify:track:7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4",181733,4,"Rap",NA,""
"Taiwan","Asia",30,"ROCKSTAR (feat. Roddy Ricch)","DaBaby, Roddy Ricch","BLAME IT ON BABY",1,"3:01",0.746,0.69,11,-7.956,1,0.164,0.247,0,0.101,0.497,179.954,"audio_features","7ytR5pFWmSjzHJIeQkgog4","spotify:track:7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4","https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4",181733,4,"Pop",NA,""
"Taiwan","Asia",32,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Rap",NA,""
"Taiwan","Asia",32,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,163.236,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Pop",NA,""
"Taiwan","Asia",33,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf",182161,4,"Emo",NA,""
"Taiwan","Asia",33,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","2TIlqbIneP0ZY1O0EzYLlc","spotify:track:2TIlqbIneP0ZY1O0EzYLlc","https://api.spotify.com/v1/tracks/2TIlqbIneP0ZY1O0EzYLlc","https://api.spotify.com/v1/audio-analysis/2TIlqbIneP0ZY1O0EzYLlc",182161,4,"Pop",NA,""
"Taiwan","Asia",33,"Someone You Loved","Lewis Capaldi","Divinely Uninspired To A Hellish Extent",0,"3:02",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,"audio_features","7qEHsqek33rTcFNT9PFqLf","spotify:track:7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/tracks/7qEHsqek33rTcFNT9PFqLf","https://api.spotify.com/v1/audio-analysis/7qEHsqek33rTcFNT9PFqLf",182161,4,"Pop",NA,""
"Taiwan","Asia",35,"Dance Monkey","Tones And I","Dance Monkey (Stripped Back) / Dance Monkey",0,"3:29",0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,196.156,"audio_features","1rgnBhdG2JDFTbYkYRZAku","spotify:track:1rgnBhdG2JDFTbYkYRZAku","https://api.spotify.com/v1/tracks/1rgnBhdG2JDFTbYkYRZAku","https://api.spotify.com/v1/audio-analysis/1rgnBhdG2JDFTbYkYRZAku",209755,4,"Pop",NA,""
"Taiwan","Asia",45,"Circles","Post Malone","Hollywood's Bleeding",0,"3:35",0.377,0.554,2,-8.562,1,0.0329,0.00361,0.00112,0.0899,0.0582,119.928,"audio_features","2ZXrhiscNFRMF0bgyTnt9o","spotify:track:2ZXrhiscNFRMF0bgyTnt9o","https://api.spotify.com/v1/tracks/2ZXrhiscNFRMF0bgyTnt9o","https://api.spotify.com/v1/audio-analysis/2ZXrhiscNFRMF0bgyTnt9o",238576,4,"Dark Trap",NA,""
"Taiwan","Asia",45,"Circles","Post Malone","Hollywood's Bleeding",0,"3:35",0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,"audio_features","21jGcNKet2qwijlDFuPiPb","spotify:track:21jGcNKet2qwijlDFuPiPb","https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb","https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb",215280,4,"Rap",NA,""
"Taiwan","Asia",45,"Circles","Post Malone","Hollywood's Bleeding",0,"3:35",0.681,0.651,9,-5.533,1,0.104,0.103,0,0.103,0.416,212.09,"audio_features","7GU4sdexteLwpjIZ36QPFL","spotify:track:7GU4sdexteLwpjIZ36QPFL","https://api.spotify.com/v1/tracks/7GU4sdexteLwpjIZ36QPFL","https://api.spotify.com/v1/audio-analysis/7GU4sdexteLwpjIZ36QPFL",257385,4,"RnB",NA,""
"Taiwan","Asia",45,"Circles","Post Malone","Hollywood's Bleeding",0,"3:35",0.704,0.758,0,-3.537,1,0.0402,0.233,0.00144,0.0924,0.534,120.003,"audio_features","4VginDwYTP2eaHJzO0QMjG","spotify:track:4VginDwYTP2eaHJzO0QMjG","https://api.spotify.com/v1/tracks/4VginDwYTP2eaHJzO0QMjG","https://api.spotify.com/v1/audio-analysis/4VginDwYTP2eaHJzO0QMjG",214907,4,"Pop",NA,""
"Taiwan","Asia",48,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Underground Rap",NA,""
"Taiwan","Asia",48,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,"audio_features","6wJYhPfqk3KGhHRG76WzOh","spotify:track:6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh",162547,4,"Rap",NA,""
"Taiwan","Asia",48,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Pop",NA,""
"Taiwan","Asia",49,"THE SCOTTS","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS",1,"2:45",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,"audio_features","39Yp9wwQiSRIDOvrVg7mbk","spotify:track:39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk",165978,4,"Underground Rap",NA,""
"Taiwan","Asia",49,"THE SCOTTS","THE SCOTTS, Travis Scott, Kid Cudi","THE SCOTTS",1,"2:45",0.716,0.537,0,-7.648,0,0.0514,0.233,0,0.157,0.28,129.979,"audio_features","39Yp9wwQiSRIDOvrVg7mbk","spotify:track:39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk","https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk",165978,4,"Rap",NA,""
"Thailand","Asia",5,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"RnB",NA,""
"Thailand","Asia",5,"Stuck with U (with Justin Bieber)","Ariana Grande, Justin Bieber","Stuck with U",0,"3:48",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,"audio_features","4HBZA5flZLE435QTztThqH","spotify:track:4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH","https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH",228482,3,"Pop",NA,""
"Thailand","Asia",7,"Rain On Me (with Ariana Grande)","Lady Gaga, Ariana Grande","Rain On Me (with Ariana Grande)",0,"3:02",0.672,0.855,9,-3.764,1,0.0397,0.021,0,0.323,0.646,123.056,"audio_features","24ySl2hOPGCDcxBxFIqWBu","spotify:track:24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/tracks/24ySl2hOPGCDcxBxFIqWBu","https://api.spotify.com/v1/audio-analysis/24ySl2hOPGCDcxBxFIqWBu",182200,4,"Pop",NA,""
"Thailand","Asia",11,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Underground Rap",NA,""
"Thailand","Asia",11,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,"audio_features","6wJYhPfqk3KGhHRG76WzOh","spotify:track:6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/tracks/6wJYhPfqk3KGhHRG76WzOh","https://api.spotify.com/v1/audio-analysis/6wJYhPfqk3KGhHRG76WzOh",162547,4,"Rap",NA,""
"Thailand","Asia",11,"Blueberry Faygo","Lil Mosey","Certified Hitmaker",1,"2:42",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,198.068,"audio_features","22LAwLoDA5b4AaGSkg6bKW","spotify:track:22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/tracks/22LAwLoDA5b4AaGSkg6bKW","https://api.spotify.com/v1/audio-analysis/22LAwLoDA5b4AaGSkg6bKW",162547,4,"Pop",NA,""
"Thailand","Asia",14,"Best Part (feat. Daniel Caesar)","H.E.R., Daniel Caesar","H.E.R.",0,"3:29",0.473,0.371,4,-10.219,0,0.0405,0.795,0,0.109,0.413,150.416,"audio_features","4OBZT9EnhYIV17t4pGw7ig","spotify:track:4OBZT9EnhYIV17t4pGw7ig","https://api.spotify.com/v1/tracks/4OBZT9EnhYIV17t4pGw7ig","https://api.spotify.com/v1/audio-analysis/4OBZT9EnhYIV17t4pGw7ig",209400,4,"RnB",NA,""
"Thailand","Asia",38,"Be Kind (with Halsey)","Marshmello, Halsey","Be Kind (with Halsey)",0,"2:52",0.63,0.633,4,-7.088,1,0.0457,0.00776,0,0.0541,0.452,187.99,"audio_features","3Z8FwOEN59mRMxDCtb8N0A","spotify:track:3Z8FwOEN59mRMxDCtb8N0A","https://api.spotify.com/v1/tracks/3Z8FwOEN59mRMxDCtb8N0A","https://api.spotify.com/v1/audio-analysis/3Z8FwOEN59mRMxDCtb8N0A",172762,4,"Pop",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.743,0.948,1,-1.468,0,0.0505,0.0194,0.869,0.0842,0.108,132.984,"audio_features","0jGVz60hb5hWiIy8DYpOFn","spotify:track:0jGVz60hb5hWiIy8DYpOFn","https://api.spotify.com/v1/tracks/0jGVz60hb5hWiIy8DYpOFn","https://api.spotify.com/v1/audio-analysis/0jGVz60hb5hWiIy8DYpOFn",238196,4,"Dark Trap",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.517,0.81,7,-5.897,0,0.143,0.427,0.966,0.365,0.643,140.073,"audio_features","3XyCQ6Z6me4uryRjxdazJ8","spotify:track:3XyCQ6Z6me4uryRjxdazJ8","https://api.spotify.com/v1/tracks/3XyCQ6Z6me4uryRjxdazJ8","https://api.spotify.com/v1/audio-analysis/3XyCQ6Z6me4uryRjxdazJ8",196860,4,"Dark Trap",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.873,0.744,1,-5.429,1,0.365,0.142,0,0.317,0.736,137.827,"audio_features","6MSHpBFSVHStHCiki7o3ht","spotify:track:6MSHpBFSVHStHCiki7o3ht","https://api.spotify.com/v1/tracks/6MSHpBFSVHStHCiki7o3ht","https://api.spotify.com/v1/audio-analysis/6MSHpBFSVHStHCiki7o3ht",219820,4,"Underground Rap",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.873,0.744,1,-5.429,1,0.365,0.142,0,0.317,0.736,137.827,"audio_features","6MSHpBFSVHStHCiki7o3ht","spotify:track:6MSHpBFSVHStHCiki7o3ht","https://api.spotify.com/v1/tracks/6MSHpBFSVHStHCiki7o3ht","https://api.spotify.com/v1/audio-analysis/6MSHpBFSVHStHCiki7o3ht",219820,4,"Trap Metal",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.619,0.809,1,-6.004,1,0.215,0.00844,4.96e-05,0.111,0.385,141.94,"audio_features","2MovFHVa9eg51bPvCHaguD","spotify:track:2MovFHVa9eg51bPvCHaguD","https://api.spotify.com/v1/tracks/2MovFHVa9eg51bPvCHaguD","https://api.spotify.com/v1/audio-analysis/2MovFHVa9eg51bPvCHaguD",95106,4,"Trap Metal",NA,""
"Thailand","Asia",39,"Psycho","Red Velvet","‘The ReVe Festival’ Finale",0,"3:30",0.604,0.851,10,-7.593,0,0.0405,0.00136,0.000228,0.167,0.144,127.97,"audio_features","2tmOwjRr3ZzEPtwIgCoM0s","spotify:track:2tmOwjRr3ZzEPtwIgCoM0s","https://api.spotify.com/v1/tracks/2tmOwjRr3ZzEPtwIgCoM0s","https://api.spotify.com/v1/audio-analysis/2tmOwjRr3ZzEPtwIgCoM0s",214224,4,"Pop",NA,""
"Thailand","Asia",45,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Rap",NA,""
"Thailand","Asia",45,"Toosie Slide","Drake","Dark Lane Demo Tapes",1,"4:07",0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,163.236,"audio_features","127QTOFJsJQp5LbJbu3A1y","spotify:track:127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y","https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y",247059,4,"Pop",NA,""
"Thailand","Asia",48,"Supalonely","BENEE, Gus Dapperton","STELLA & STEVE",1,"3:43",0.863,0.631,7,-4.689,1,0.0534,0.305,3.04e-05,0.123,0.817,128.977,"audio_features","4nK5YrxbMGZstTLbvj6Gxw","spotify:track:4nK5YrxbMGZstTLbvj6Gxw","https://api.spotify.com/v1/tracks/4nK5YrxbMGZstTLbvj6Gxw","https://api.spotify.com/v1/audio-analysis/4nK5YrxbMGZstTLbvj6Gxw",223480,4,"Pop",NA,""
"Thailand","Asia",49,"Say So","Doja Cat","Hot Pink",1,"3:57",0.787,0.673,11,-4.577,0,0.158,0.256,3.57e-06,0.0904,0.786,110.962,"audio_features","3Dv1eDb0MEgF93GpLXlucZ","spotify:track:3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ","https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ",237893,4,"Pop",NA,""
"Thailand","Asia",50,"Don't Start Now","Dua Lipa","Future Nostalgia",0,"3:03",0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,"audio_features","6WrI0LAC5M1Rw2MnX2ZvEg","spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg","https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg",183290,4,"Pop",NA,""
